Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
KP704041,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0667,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704042,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0669,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704043,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0670,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704044,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0671,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704045,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0673,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704046,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0677,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704047,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0678,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-17,2016-03-16,ssRNA(+)
KP704048,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0682,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-18,2016-03-16,ssRNA(+)
KP704049,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0683,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-18,2016-03-16,ssRNA(+)
KP704050,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0684,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-18,2016-03-16,ssRNA(+)
KP704051,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0686,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-18,2016-03-16,ssRNA(+)
KP704052,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0689,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704053,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0693,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704054,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0696,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704055,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0697,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704056,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0700,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704057,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0702,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704058,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0720,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704059,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0721,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704060,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0722,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704061,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0724,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704062,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0727,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704063,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0728,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704064,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0730,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704065,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0731,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704066,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0733,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-19,2016-03-16,ssRNA(+)
KP704067,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0739,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704068,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0742,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704069,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0744,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704070,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0745,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704071,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0747,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704072,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0748,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704073,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0749,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704074,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0751,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-20,2016-03-16,ssRNA(+)
KP704075,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0756,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704076,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0758,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704077,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0761,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704078,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0762,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704079,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0763,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704080,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0764,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704081,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0765,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704082,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0766,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704083,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0783,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704084,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0786,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704085,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0787,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704086,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0788,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704087,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0789,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704088,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0790,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704089,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0791,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704090,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0792,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-21,2016-03-16,ssRNA(+)
KP704091,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0795,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704092,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0798,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704093,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0799,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704094,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0813,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704095,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0817,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704096,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0824,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704097,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0827,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704098,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0829,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704099,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0834,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704100,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0835,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704101,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0836,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-22,2016-03-16,ssRNA(+)
KP704102,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0841,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704103,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0847,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704104,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0851,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704105,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0853,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704106,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0859,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704107,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0861,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704108,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0864,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704109,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0867,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704110,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0868,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704111,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0869,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-23,2016-03-16,ssRNA(+)
KP704112,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0871,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-24,2016-03-16,ssRNA(+)
KP704113,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0880,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-24,2016-03-16,ssRNA(+)
KP704114,Dengue virus 4,Orthoflavivirus denguei,4,Gu/SP/BR_0882,1485,partial,Brazil,Brazil,Homo sapiens,,"Villabona-Arenas,C.J., de Oliveira,J.L., de Sousa-Capra,C., Balarini,K., Pereira da Fonseca,C.R., Zanotto,P.M., Vllabona Arenas,C.J., Zanotto,P.M.A.",2013-03-24,2016-03-16,ssRNA(+)
